Model Version,Region,Sector,Technology,Type,PathwayScenario,Year,Value 
"oE_GradualDevelopment_efect_244_h0","UK","Resources","R_Gas","TotalCapacity","GradualDevelopment_globalLimit","2030",73.999846700651
"oE_GradualDevelopment_efect_244_h0","UK","Resources","R_Gas","TotalCapacity","GradualDevelopment_globalLimit","2035",73.999846700651
"oE_GradualDevelopment_efect_244_h0","UK","Resources","R_Gas","TotalCapacity","GradualDevelopment_globalLimit","2040",73.999846700651
"oE_GradualDevelopment_efect_244_h0","UK","Resources","R_Gas","TotalCapacity","GradualDevelopment_globalLimit","2045",73.999846700651
"oE_GradualDevelopment_efect_244_h0","UK","Resources","R_Gas","TotalCapacity","GradualDevelopment_globalLimit","2050",5.73214217198819
"oE_GradualDevelopment_efect_244_h0","UK","Resources","R_Gas","NewCapacity","GradualDevelopment_globalLimit","2018",68.2677045286628
"oE_GradualDevelopment_efect_244_h0","UK","Resources","R_Gas","NewCapacity","GradualDevelopment_globalLimit","2025",5.73214217198819
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","TotalCapacity","GradualDevelopment_globalLimit","2025",0.24997639777732
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","TotalCapacity","GradualDevelopment_globalLimit","2030",6.81696627040149
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","TotalCapacity","GradualDevelopment_globalLimit","2035",11.7014322717694
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","TotalCapacity","GradualDevelopment_globalLimit","2040",12.4115902626816
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","TotalCapacity","GradualDevelopment_globalLimit","2045",28.4662822756351
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","TotalCapacity","GradualDevelopment_globalLimit","2050",35.8025049694348
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","NewCapacity","GradualDevelopment_globalLimit","2025",0.24997639777732
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","NewCapacity","GradualDevelopment_globalLimit","2030",6.56698987262417
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","NewCapacity","GradualDevelopment_globalLimit","2035",4.88446600136794
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","NewCapacity","GradualDevelopment_globalLimit","2040",0.710157990912135
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","NewCapacity","GradualDevelopment_globalLimit","2045",16.0546920129535
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2","NewCapacity","GradualDevelopment_globalLimit","2050",7.33622269379976
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","ResidualCapacity","GradualDevelopment_globalLimit","2018",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","ResidualCapacity","GradualDevelopment_globalLimit","2025",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","ResidualCapacity","GradualDevelopment_globalLimit","2030",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","ResidualCapacity","GradualDevelopment_globalLimit","2035",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","ResidualCapacity","GradualDevelopment_globalLimit","2040",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","TotalCapacity","GradualDevelopment_globalLimit","2018",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","TotalCapacity","GradualDevelopment_globalLimit","2025",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","TotalCapacity","GradualDevelopment_globalLimit","2030",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","TotalCapacity","GradualDevelopment_globalLimit","2035",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_PHS_Residual","TotalCapacity","GradualDevelopment_globalLimit","2040",2.744
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2_blend","NewCapacity","GradualDevelopment_globalLimit","2025",1.00273825333878
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2_blend","NewCapacity","GradualDevelopment_globalLimit","2030",16.1759364400924
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2_blend","NewCapacity","GradualDevelopment_globalLimit","2035",20.905809092841
"oE_GradualDevelopment_efect_244_h0","UK","Storages","D_Gas_H2_blend","NewCapacity","GradualDevelopment_globalLimit","2050",56.2072720814536
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2025",1.4783077016551
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2030",11.6760804137072
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2035",18.2510625512807
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2040",20.2220058861245
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2045",46.684156450476
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2050",64.4515942584165
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2025",1.4783077016551
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2030",10.1977727120521
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2035",6.57498213757346
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2040",1.97094333484384
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2045",26.4621505643515
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2050",17.7674378079405
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Methanation","TotalCapacity","GradualDevelopment_globalLimit","2050",0.541956931195614
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Methanation","NewCapacity","GradualDevelopment_globalLimit","2050",0.541956931195614
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","TotalCapacity","GradualDevelopment_globalLimit","2025",0.0619907620107636
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","TotalCapacity","GradualDevelopment_globalLimit","2030",1.21367748182782
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","TotalCapacity","GradualDevelopment_globalLimit","2035",1.83671359303981
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","TotalCapacity","GradualDevelopment_globalLimit","2040",8.22102300242709
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","TotalCapacity","GradualDevelopment_globalLimit","2045",20.4476641185801
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","TotalCapacity","GradualDevelopment_globalLimit","2050",20.4476641185801
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","NewCapacity","GradualDevelopment_globalLimit","2025",0.0619907620107636
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","NewCapacity","GradualDevelopment_globalLimit","2030",1.15168671981706
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","NewCapacity","GradualDevelopment_globalLimit","2035",0.62303611121199
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","NewCapacity","GradualDevelopment_globalLimit","2040",6.38430940938728
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Biofuel","NewCapacity","GradualDevelopment_globalLimit","2045",12.226641116153
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","ResidualCapacity","GradualDevelopment_globalLimit","2018",53.6
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","ResidualCapacity","GradualDevelopment_globalLimit","2025",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","ResidualCapacity","GradualDevelopment_globalLimit","2030",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","ResidualCapacity","GradualDevelopment_globalLimit","2035",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","ResidualCapacity","GradualDevelopment_globalLimit","2040",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","ResidualCapacity","GradualDevelopment_globalLimit","2045",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","ResidualCapacity","GradualDevelopment_globalLimit","2050",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","TotalCapacity","GradualDevelopment_globalLimit","2018",53.6
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","TotalCapacity","GradualDevelopment_globalLimit","2025",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","TotalCapacity","GradualDevelopment_globalLimit","2030",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","TotalCapacity","GradualDevelopment_globalLimit","2035",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","TotalCapacity","GradualDevelopment_globalLimit","2040",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","TotalCapacity","GradualDevelopment_globalLimit","2045",48.1
"oE_GradualDevelopment_efect_244_h0","UK","Transformation","X_Gasifier","TotalCapacity","GradualDevelopment_globalLimit","2050",48.1
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.459657512573458
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.48955620682481
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.519454901076162
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.491248177770511
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.463041454464861
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.463041454464861
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","ResidualCapacity","GradualDevelopment_globalLimit","2050",0.463041454464861
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","TotalCapacity","GradualDevelopment_globalLimit","2018",0.459657512573458
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","TotalCapacity","GradualDevelopment_globalLimit","2025",0.48955620682481
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","TotalCapacity","GradualDevelopment_globalLimit","2030",0.519454901076162
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","TotalCapacity","GradualDevelopment_globalLimit","2035",0.491248177770511
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","TotalCapacity","GradualDevelopment_globalLimit","2040",0.463041454464861
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","TotalCapacity","GradualDevelopment_globalLimit","2045",0.463041454464861
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Biomass_Solid","TotalCapacity","GradualDevelopment_globalLimit","2050",0.463041454464861
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Coal_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.102481789095159
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Coal_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.0704815466504256
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Coal_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.0384813042056921
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Coal_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0192406521028461
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Coal_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2018",0.102481789095159
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Coal_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2025",0.0704815466504256
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Coal_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2030",0.0384813042056921
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Coal_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2035",0.0192406521028461
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","ResidualCapacity","GradualDevelopment_globalLimit","2018",3.43870783507162
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","ResidualCapacity","GradualDevelopment_globalLimit","2025",3.42140616042975
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","ResidualCapacity","GradualDevelopment_globalLimit","2030",3.40410448578788
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","ResidualCapacity","GradualDevelopment_globalLimit","2035",2.90405004348234
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","ResidualCapacity","GradualDevelopment_globalLimit","2040",2.4039956011768
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","ResidualCapacity","GradualDevelopment_globalLimit","2045",1.2019978005884
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","TotalCapacity","GradualDevelopment_globalLimit","2018",3.43870783507162
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","TotalCapacity","GradualDevelopment_globalLimit","2025",3.42140616042975
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","TotalCapacity","GradualDevelopment_globalLimit","2030",3.40410448578788
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","TotalCapacity","GradualDevelopment_globalLimit","2035",2.90405004348234
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","TotalCapacity","GradualDevelopment_globalLimit","2040",2.4039956011768
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Gas_CCGT_Natural","TotalCapacity","GradualDevelopment_globalLimit","2045",1.2019978005884
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.526405371998887
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.263202685999443
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Oil","TotalCapacity","GradualDevelopment_globalLimit","2018",0.526405371998887
"oE_GradualDevelopment_efect_244_h0","UK","CHP","CHP_Oil","TotalCapacity","GradualDevelopment_globalLimit","2025",0.263202685999443
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2050",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2018",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2025",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2030",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2035",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2040",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2045",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2050",0.016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","ResidualCapacity","GradualDevelopment_globalLimit","2050",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","TotalCapacity","GradualDevelopment_globalLimit","2018",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","TotalCapacity","GradualDevelopment_globalLimit","2025",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","TotalCapacity","GradualDevelopment_globalLimit","2030",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","TotalCapacity","GradualDevelopment_globalLimit","2035",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","TotalCapacity","GradualDevelopment_globalLimit","2040",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","TotalCapacity","GradualDevelopment_globalLimit","2045",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Oil","TotalCapacity","GradualDevelopment_globalLimit","2050",0.198
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","ResidualCapacity","GradualDevelopment_globalLimit","2018",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","ResidualCapacity","GradualDevelopment_globalLimit","2025",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","ResidualCapacity","GradualDevelopment_globalLimit","2030",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","ResidualCapacity","GradualDevelopment_globalLimit","2035",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","ResidualCapacity","GradualDevelopment_globalLimit","2040",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","ResidualCapacity","GradualDevelopment_globalLimit","2045",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","ResidualCapacity","GradualDevelopment_globalLimit","2050",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","TotalCapacity","GradualDevelopment_globalLimit","2018",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","TotalCapacity","GradualDevelopment_globalLimit","2025",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","TotalCapacity","GradualDevelopment_globalLimit","2030",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","TotalCapacity","GradualDevelopment_globalLimit","2035",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","TotalCapacity","GradualDevelopment_globalLimit","2040",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","TotalCapacity","GradualDevelopment_globalLimit","2045",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Large","TotalCapacity","GradualDevelopment_globalLimit","2050",4.409
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","ResidualCapacity","GradualDevelopment_globalLimit","2018",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","ResidualCapacity","GradualDevelopment_globalLimit","2025",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","ResidualCapacity","GradualDevelopment_globalLimit","2030",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","ResidualCapacity","GradualDevelopment_globalLimit","2035",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","ResidualCapacity","GradualDevelopment_globalLimit","2040",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","ResidualCapacity","GradualDevelopment_globalLimit","2045",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","ResidualCapacity","GradualDevelopment_globalLimit","2050",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2018",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2025",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2030",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2035",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2040",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2045",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Hydro_Small","TotalCapacity","GradualDevelopment_globalLimit","2050",3.624
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2050",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2018",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2025",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2030",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2035",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2040",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2045",0.019
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","TotalCapacity","GradualDevelopment_globalLimit","2050",18.9962065936103
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Avg","NewCapacity","GradualDevelopment_globalLimit","2050",18.9772065936103
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Opt","TotalCapacity","GradualDevelopment_globalLimit","2040",18.9772065936103
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Opt","TotalCapacity","GradualDevelopment_globalLimit","2045",37.9544131872206
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Opt","TotalCapacity","GradualDevelopment_globalLimit","2050",37.9544131872206
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Opt","NewCapacity","GradualDevelopment_globalLimit","2040",18.9772065936103
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_PV_Utility_Opt","NewCapacity","GradualDevelopment_globalLimit","2045",18.9772065936103
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2018",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2025",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2030",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2035",2.813
